[DEBUG] [2022-07-19 19:34:10] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@39aeed2f

[INFO] [2022-07-19 19:35:25] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[INFO] [2022-07-19 19:35:25] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.0', supportedVersion='2.9.0', chainId='1', buildTime='20220516 06:12:02', buildType='Linux/clang/Release', gitBranch='HEAD', gitCommitHash='b8a2362911462ccc3a19862bdd418b4f486f5601'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220516 06:12:02","Build Type":"Linux/clang/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.0","Git Branch":"HEAD","Git Commit Hash":"b8a2362911462ccc3a19862bdd418b4f486f5601","Supported Version":"2.9.0"}}

[INFO] [2022-07-19 19:35:25] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4032ab55d1114619b5017bb2ead41bd5, msgType : 20
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 29283bc8e8014e44aecd828454bc8e28, msgType : 20
[INFO] [2022-07-19 19:35:25] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.0, EnumProtocol=VERSION_3]
[INFO] [2022-07-19 19:35:25] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.0, EnumProtocol=VERSION_3]
[INFO] [2022-07-19 19:35:25] ChannelImp.checkConnectionsToStartPeriodTask(126) |  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
[DEBUG] [2022-07-19 19:35:25] ChannelImp.start(92) | ====> Start the channel success
[INFO] [2022-07-19 19:35:25] BcosSDK.<init>(77) | create BcosSDK, start channel success, cryptoType: 0
[DEBUG] [2022-07-19 19:35:25] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: channelProcessor, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2022-07-19 19:35:25] BcosSDK.<init>(87) | create BcosSDK, start channel succ, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16
[DEBUG] [2022-07-19 19:35:25] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: GroupManagerServiceImpl, corePoolSize: 16, maxBlockingQueueSize: 102400
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7650d20e955440acbe9864803d2c227b, msgType : 19
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b38a73de93b341c297629052a1c588a7, msgType : 19
[INFO] [2022-07-19 19:35:25] GroupManagerServiceImpl.registerBlockNumberNotifyHandler(259) | registerBlockNumberNotifyHandler
[INFO] [2022-07-19 19:35:25] GroupManagerServiceImpl.registerTransactionNotifyHandler(281) | registerTransactionNotifyHandler
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 31c7e3903df4400dbe3a167734b848bf, msgType : 18
[DEBUG] [2022-07-19 19:35:25] GroupServiceImpl.<init>(45) | insert group: 1 for peer 127.0.0.1:20200
[DEBUG] [2022-07-19 19:35:25] GroupManagerServiceImpl.getAndUpdateBlockNumberForAllPeers(528) | g: 1, getAndUpdateBlockNumberForAllPeers, group availablePeers:[127.0.0.1:20200]
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d71828a778934effa78e105b082485d4, msgType : 18
[DEBUG] [2022-07-19 19:35:25] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 88, groupId: 1
[DEBUG] [2022-07-19 19:35:25] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 88, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2022-07-19 19:35:25] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20200, blockNumber: 88
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7a5d858309b847499bb841514d87d489, msgType : 18
[DEBUG] [2022-07-19 19:35:25] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20201, nodeSize=2, blockNumberInfoSize=1
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3322be4c5c184edb81997a7a5ab17185, msgType : 18
[DEBUG] [2022-07-19 19:35:25] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 88, groupId: 1
[DEBUG] [2022-07-19 19:35:25] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 88, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2022-07-19 19:35:25] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20201, blockNumber: 88
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f1c1e160efc247829cf1f947290da240, msgType : 18
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 021f32b55ada4212b7ec277143e1efdb, msgType : 18
[DEBUG] [2022-07-19 19:35:25] GroupManagerServiceImpl.start(445) | start GroupManagerService...
[INFO] [2022-07-19 19:35:25] BcosSDK.<init>(98) | create BcosSDK, create groupManagerService success
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f073b8cd6cfd4e2d95dc6b225b92e1f3, msgType : 18
[DEBUG] [2022-07-19 19:35:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f82f389349714011a4d565ef6fe52a77, msgType : 18
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-19 19:35:26] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20200, groupList: [1]
[DEBUG] [2022-07-19 19:35:26] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20200, groupInfo: [1]
[DEBUG] [2022-07-19 19:35:26] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20200, topic: _block_notify_1
[INFO] [2022-07-19 19:35:26] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-19 19:35:26] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-19 19:35:26] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2022-07-19 19:35:26] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20201, groupList: [1]
[DEBUG] [2022-07-19 19:35:26] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20201, groupInfo: [1]
[DEBUG] [2022-07-19 19:35:26] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20201, topic: _block_notify_1
[INFO] [2022-07-19 19:35:26] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-19 19:35:26] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-19 19:35:26] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-07-19 19:35:26] AmopImp.start(188) | amop module started
[INFO] [2022-07-19 19:35:26] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-19 19:35:26] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-19 19:35:26] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-07-19 19:35:26] BcosSDK.<init>(103) | create BcosSDK, create Amop success
[DEBUG] [2022-07-19 19:35:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 263ce613cd7c41c98735d7341f6cf328, msgType : 18
[DEBUG] [2022-07-19 19:35:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ae250a59be6440fcb617158ce81f33d9, msgType : 18
