[ERROR] [2022-07-16 10:01:40] ChannelHandler.userEventTriggered(58) |  idle state event:READER_IDLE connect127.0.0.1:20200 long time Inactive, disconnect
[DEBUG] [2022-07-16 10:02:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c3e5649e55804d398e5c440c967124cb, msgType : 18
[DEBUG] [2022-07-16 10:02:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e912eb7686754afaa46d8b4fddd573cc, msgType : 18
[INFO] [2022-07-16 10:02:48] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.0', supportedVersion='2.9.0', chainId='1', buildTime='20220516 06:12:02', buildType='Linux/clang/Release', gitBranch='HEAD', gitCommitHash='b8a2362911462ccc3a19862bdd418b4f486f5601'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220516 06:12:02","Build Type":"Linux/clang/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.0","Git Branch":"HEAD","Git Commit Hash":"b8a2362911462ccc3a19862bdd418b4f486f5601","Supported Version":"2.9.0"}}

[INFO] [2022-07-16 10:02:48] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1f2049d1f0fa4369b3caecbaa51660ae, msgType : 20
[INFO] [2022-07-16 10:02:48] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.0', supportedVersion='2.9.0', chainId='1', buildTime='20220516 06:12:02', buildType='Linux/clang/Release', gitBranch='HEAD', gitCommitHash='b8a2362911462ccc3a19862bdd418b4f486f5601'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220516 06:12:02","Build Type":"Linux/clang/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.0","Git Branch":"HEAD","Git Commit Hash":"b8a2362911462ccc3a19862bdd418b4f486f5601","Supported Version":"2.9.0"}}

[INFO] [2022-07-16 10:02:48] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 089764d450094791ba001b1b53d38887, msgType : 20
[INFO] [2022-07-16 10:02:48] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.0, EnumProtocol=VERSION_3]
[INFO] [2022-07-16 10:02:48] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.0, EnumProtocol=VERSION_3]
[INFO] [2022-07-16 10:02:48] ChannelImp.checkConnectionsToStartPeriodTask(126) |  Connect to  nodes: 127.0.0.1:20200, 
[DEBUG] [2022-07-16 10:02:48] ChannelImp.start(92) | ====> Start the channel success
[INFO] [2022-07-16 10:02:48] BcosSDK.<init>(77) | create BcosSDK, start channel success, cryptoType: 0
[DEBUG] [2022-07-16 10:02:48] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: channelProcessor, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2022-07-16 10:02:48] BcosSDK.<init>(87) | create BcosSDK, start channel succ, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16
[DEBUG] [2022-07-16 10:02:48] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: GroupManagerServiceImpl, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2022-07-16 10:02:48] GroupManagerServiceImpl.registerBlockNumberNotifyHandler(259) | registerBlockNumberNotifyHandler
[INFO] [2022-07-16 10:02:48] GroupManagerServiceImpl.registerTransactionNotifyHandler(281) | registerTransactionNotifyHandler
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b04179f90a4a47ddb24027e0b77a77ef, msgType : 19
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1c259ecd05014be2ae3bc6c57b507269, msgType : 19
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5daeeb09fe9e437fbf2b72170180f931, msgType : 18
[DEBUG] [2022-07-16 10:02:48] GroupServiceImpl.<init>(45) | insert group: 1 for peer 127.0.0.1:20200
[DEBUG] [2022-07-16 10:02:48] GroupManagerServiceImpl.getAndUpdateBlockNumberForAllPeers(528) | g: 1, getAndUpdateBlockNumberForAllPeers, group availablePeers:[127.0.0.1:20200]
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c508a89c84f143bbb00225f51cff0c4f, msgType : 18
[DEBUG] [2022-07-16 10:02:48] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 63, groupId: 1
[DEBUG] [2022-07-16 10:02:48] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 63, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2022-07-16 10:02:48] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20200, blockNumber: 63
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 29b9a841b6d443e79880718d7ecd9894, msgType : 18
[DEBUG] [2022-07-16 10:02:48] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20201, nodeSize=2, blockNumberInfoSize=1
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 450d877c705942708ddb9cc11b4e2eff, msgType : 18
[DEBUG] [2022-07-16 10:02:48] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 63, groupId: 1
[DEBUG] [2022-07-16 10:02:48] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 63, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2022-07-16 10:02:48] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20201, blockNumber: 63
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 03c36f4602b2476d85f82d3bb2f6d039, msgType : 18
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bdd9dec3b90a4cac92a9f7c9e48df66c, msgType : 18
[DEBUG] [2022-07-16 10:02:48] GroupManagerServiceImpl.start(445) | start GroupManagerService...
[INFO] [2022-07-16 10:02:48] BcosSDK.<init>(98) | create BcosSDK, create groupManagerService success
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 236703060d4e4937adefdc07b0ff22e6, msgType : 18
[DEBUG] [2022-07-16 10:02:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 18bc9850d09540728db17fc798dbf4fa, msgType : 18
[DEBUG] [2022-07-16 10:02:48] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:48] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20200, groupList: [1]
[DEBUG] [2022-07-16 10:02:49] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20200, groupInfo: [1]
[DEBUG] [2022-07-16 10:02:49] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20200, topic: _block_notify_1
[INFO] [2022-07-16 10:02:49] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-16 10:02:49] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-16 10:02:49] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2022-07-16 10:02:49] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20201, groupList: [1]
[DEBUG] [2022-07-16 10:02:49] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20201, groupInfo: [1]
[DEBUG] [2022-07-16 10:02:49] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20201, topic: _block_notify_1
[INFO] [2022-07-16 10:02:49] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-16 10:02:49] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-16 10:02:49] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-07-16 10:02:49] AmopImp.start(188) | amop module started
[INFO] [2022-07-16 10:02:49] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-07-16 10:02:49] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-07-16 10:02:49] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-07-16 10:02:49] BcosSDK.<init>(103) | create BcosSDK, create Amop success
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 628a6e807de84cedabfa275d0981155d, msgType : 18
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6f38a36f505d462c841778ca9d98e1c6, msgType : 18
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 20f16d7823db4e1fb06298b37475fbfc, msgType : 18
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 19b928323149453f976c87981310cd4b, msgType : 18
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[INFO] [2022-07-16 10:02:49] Client.build(114) | build client success for group 1, crypto type 0
[INFO] [2022-07-16 10:02:49] BcosSDK.getClient(178) | create client for group 1 success
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5f198b8f94a540c1a38b9a1b40626db3, msgType : 18
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 38c5f068940c44b7b4719582050053c4, msgType : 18
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-07-16 10:02:49] VoteClient.<clinit>(37) | create a client successfully, whose address is: 0xf5cb313e2239a78aca5f0fa1085e4657cfda46a3
[INFO] [2022-07-16 10:02:49] VoteClient.loadVoteAddress(64) | load successfully,the contract address is : 0xd64237399322c7d0cefbe9afcb05997594874117
[DEBUG] [2022-07-16 10:02:49] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.0, supportedVersion:2.9.0
[DEBUG] [2022-07-16 10:02:49] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[INFO] [2022-07-16 10:02:49] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3e6a5d156c974285a91fe38840613058, msgType : 18
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3e6a5d156c974285a91fe38840613058, msgType : 4096
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-07-16 10:02:49] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-07-16 10:02:49] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 64, groupId: 1
[DEBUG] [2022-07-16 10:02:49] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 64, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2022-07-16 10:02:49] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 64, groupId: 1
[DEBUG] [2022-07-16 10:02:49] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 64, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2022-07-16 10:02:54] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@39aeed2f
[DEBUG] [2022-07-16 10:02:54] XmlBeanDefinitionReader.doLoadBeanDefinitions(393) | Loaded 3 bean definitions from class path resource [applicationContext.xml]
[DEBUG] [2022-07-16 10:02:55] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultConfigProperty'
[DEBUG] [2022-07-16 10:02:55] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultConfigOption'
[INFO] [2022-07-16 10:02:55] ConfigProperty.getConfigInputStream(123) | Load config from conf/ca.crt failed, trying to load from the resourcePath /home/chenxun/fisco/voteApp/dist/conf/
[INFO] [2022-07-16 10:02:55] ConfigProperty.getConfigInputStream(123) | Load config from conf/sdk.crt failed, trying to load from the resourcePath /home/chenxun/fisco/voteApp/dist/conf/
[INFO] [2022-07-16 10:02:55] ConfigProperty.getConfigInputStream(123) | Load config from conf/sdk.key failed, trying to load from the resourcePath /home/chenxun/fisco/voteApp/dist/conf/
[DEBUG] [2022-07-16 10:02:55] CryptoMaterialConfig.<init>(137) | Load cryptoMaterial, caCertPath: /home/chenxun/fisco/voteApp/dist/conf/conf/ca.crt, sdkCertPath: /home/chenxun/fisco/voteApp/dist/conf/conf/sdk.crt, sdkPrivateKeyPath:/home/chenxun/fisco/voteApp/dist/conf/conf/sdk.key, enSSLCertPath: null, enSSLPrivateKeyPath:null
[DEBUG] [2022-07-16 10:02:55] InternalLoggerFactory.useSlf4JLoggerFactory(63) | Using SLF4J as the default logging framework
[DEBUG] [2022-07-16 10:02:55] NetUtil.<clinit>(136) | -Djava.net.preferIPv4Stack: false
[DEBUG] [2022-07-16 10:02:55] NetUtil.<clinit>(137) | -Djava.net.preferIPv6Addresses: false
[DEBUG] [2022-07-16 10:02:55] NetUtilInitializations.determineLoopback(129) | Loopback interface: lo (lo, 0:0:0:0:0:0:0:1%lo)
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.explicitNoUnsafeCause0(495) | -Dio.netty.noUnsafe: false
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.javaVersion0(998) | Java version: 11
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(136) | sun.misc.Unsafe.theUnsafe: available
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(160) | sun.misc.Unsafe.copyMemory: available
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(192) | sun.misc.Unsafe.storeFence: available
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(235) | java.nio.Buffer.address: available
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(319) | direct buffer constructor: unavailable: Reflective setAccessible(true) disabled
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(384) | java.nio.Bits.unaligned: available, true
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(451) | jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable: class io.netty.util.internal.PlatformDependent0$7 cannot access class jdk.internal.misc.Unsafe (in module java.base) because module java.base does not export jdk.internal.misc to unnamed module @19d481b
[DEBUG] [2022-07-16 10:02:55] PlatformDependent0.<clinit>(481) | java.nio.DirectByteBuffer.<init>(long, int): unavailable
[DEBUG] [2022-07-16 10:02:55] PlatformDependent.unsafeUnavailabilityCause0(1120) | sun.misc.Unsafe: available
[DEBUG] [2022-07-16 10:02:55] PlatformDependent.estimateMaxDirectMemory(1231) | maxDirectMemory: 2523922432 bytes (maybe)
[DEBUG] [2022-07-16 10:02:55] PlatformDependent.tmpdir0(1250) | -Dio.netty.tmpdir: /tmp (java.io.tmpdir)
[DEBUG] [2022-07-16 10:02:55] PlatformDependent.bitMode0(1329) | -Dio.netty.bitMode: 64 (sun.arch.data.model)
[DEBUG] [2022-07-16 10:02:55] PlatformDependent.<clinit>(178) | -Dio.netty.maxDirectMemory: -1 bytes
[DEBUG] [2022-07-16 10:02:55] PlatformDependent.<clinit>(185) | -Dio.netty.uninitializedArrayAllocationThreshold: -1
[DEBUG] [2022-07-16 10:02:55] CleanerJava9.<clinit>(71) | java.nio.ByteBuffer.cleaner(): available
[DEBUG] [2022-07-16 10:02:55] PlatformDependent.<clinit>(205) | -Dio.netty.noPreferDirect: false
[DEBUG] [2022-07-16 10:02:55] NetUtil$SoMaxConnAction.run(173) | /proc/sys/net/core/somaxconn: 4096
[DEBUG] [2022-07-16 10:02:55] ThreadPoolConfig.<init>(54) | Init ThreadPoolConfig, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16, maxBlockingQueueSize: 102400
[DEBUG] [2022-07-16 10:02:55] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'bcosSDK'
[DEBUG] [2022-07-16 10:02:55] ResourceLeakDetector.<clinit>(129) | -Dio.netty.leakDetection.level: simple
[DEBUG] [2022-07-16 10:02:55] ResourceLeakDetector.<clinit>(130) | -Dio.netty.leakDetection.targetRecords: 4
[DEBUG] [2022-07-16 10:02:55] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@56cdfb3b
[DEBUG] [2022-07-16 10:02:55] PlatformDependent$Mpsc.<clinit>(971) | org.jctools-core.MpscChunkedArrayQueue: available
[DEBUG] [2022-07-16 10:02:55] InternalThreadLocalMap.<clinit>(86) | -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
[DEBUG] [2022-07-16 10:02:55] InternalThreadLocalMap.<clinit>(89) | -Dio.netty.threadLocalMap.stringBuilder.maxSize: 4096
[INFO] [2022-07-16 10:02:55] ConnectionManager.<init>(88) |  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
[INFO] [2022-07-16 10:02:55] NetworkImp.start(167) | 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

[INFO] [2022-07-16 10:02:55] NetworkImp.start(174) | ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
[DEBUG] [2022-07-16 10:02:55] ConnectionManager.startConnect(99) |  start connect. 
[DEBUG] [2022-07-16 10:02:55] MultithreadEventLoopGroup.<clinit>(44) | -Dio.netty.eventLoopThreads: 2
[DEBUG] [2022-07-16 10:02:55] NioEventLoop.<clinit>(109) | -Dio.netty.noKeySetOptimization: false
[DEBUG] [2022-07-16 10:02:55] NioEventLoop.<clinit>(110) | -Dio.netty.selectorAutoRebuildThreshold: 512
[INFO] [2022-07-16 10:02:55] ConnectionManager.initSslContext(238) |  build ECDSA ssl context with configured certificates 
[DEBUG] [2022-07-16 10:02:55] AbstractByteBuf.<clinit>(63) | -Dio.netty.buffer.checkAccessible: true
[DEBUG] [2022-07-16 10:02:55] AbstractByteBuf.<clinit>(64) | -Dio.netty.buffer.checkBounds: true
[DEBUG] [2022-07-16 10:02:55] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@4f25b795
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(157) | -Dio.netty.allocator.numHeapArenas: 2
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(158) | -Dio.netty.allocator.numDirectArenas: 2
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(160) | -Dio.netty.allocator.pageSize: 8192
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(165) | -Dio.netty.allocator.maxOrder: 9
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(169) | -Dio.netty.allocator.chunkSize: 4194304
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(170) | -Dio.netty.allocator.smallCacheSize: 256
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(171) | -Dio.netty.allocator.normalCacheSize: 64
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(172) | -Dio.netty.allocator.maxCachedBufferCapacity: 32768
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(173) | -Dio.netty.allocator.cacheTrimInterval: 8192
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(174) | -Dio.netty.allocator.cacheTrimIntervalMillis: 0
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(175) | -Dio.netty.allocator.useCacheForAllThreads: false
[DEBUG] [2022-07-16 10:02:55] PooledByteBufAllocator.<clinit>(176) | -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
[DEBUG] [2022-07-16 10:02:55] ByteBufUtil.<clinit>(87) | -Dio.netty.allocator.type: pooled
[DEBUG] [2022-07-16 10:02:55] ByteBufUtil.<clinit>(96) | -Dio.netty.threadLocalDirectBufferSize: 0
[DEBUG] [2022-07-16 10:02:55] ByteBufUtil.<clinit>(99) | -Dio.netty.maxThreadLocalCharBufferSize: 16384
[DEBUG] [2022-07-16 10:02:55] NativeLibraryLoader.<clinit>(78) | -Dio.netty.native.workdir: /tmp (io.netty.tmpdir)
[DEBUG] [2022-07-16 10:02:55] NativeLibraryLoader.<clinit>(83) | -Dio.netty.native.deleteLibAfterLoading: true
[DEBUG] [2022-07-16 10:02:55] NativeLibraryLoader.<clinit>(87) | -Dio.netty.native.tryPatchShadedId: true
[DEBUG] [2022-07-16 10:02:55] NativeLibraryLoader.<clinit>(91) | -Dio.netty.native.detectNativeLibraryDuplicates: true
[DEBUG] [2022-07-16 10:02:55] NativeLibraryLoader.loadLibrary(384) | Successfully loaded the library /tmp/libnetty_tcnative_linux_x86_649503405861123531934.so
[DEBUG] [2022-07-16 10:02:55] NativeLibraryLoader.loadFirstAvailable(106) | Loaded library with name 'netty_tcnative_linux_x86_64'
[DEBUG] [2022-07-16 10:02:55] OpenSsl.<clinit>(159) | Initialize netty-tcnative using engine: 'default'
[DEBUG] [2022-07-16 10:02:55] OpenSsl.<clinit>(184) | netty-tcnative using native library: OpenSSL/TaSSL 1.0.2o  27 Mar 2018
[DEBUG] [2022-07-16 10:02:55] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@7c209437
